"Country","Country_Code","Year","Age","Percentage"
"Kuwait","KWT",2022,"41",0.073
"Kuwait","KWT",2022,"42",0.077
"Kuwait","KWT",2022,"43",0.08
"Kuwait","KWT",2022,"44",0.083
"Kuwait","KWT",2022,"45",0.086
"Kuwait","KWT",2022,"46",0.089
"Kuwait","KWT",2022,"47",0.092
"Kuwait","KWT",2022,"48",0.096
"Kuwait","KWT",2022,"49",0.101
"Kuwait","KWT",2022,"50",0.106
"Kuwait","KWT",2022,"51",0.111
"Kuwait","KWT",2022,"52",0.115
"Kuwait","KWT",2022,"53",0.118
"Kuwait","KWT",2022,"54",0.12
"Kuwait","KWT",2022,"55",0.121
"Kuwait","KWT",2022,"56",0.123
"Kuwait","KWT",2022,"57",0.125
"Kuwait","KWT",2022,"58",0.128
"Kuwait","KWT",2022,"59",0.13
"Kuwait","KWT",2022,"60",0.131
"Kuwait","KWT",2022,"61",0.131
"Kuwait","KWT",2022,"62",0.13
"Kuwait","KWT",2022,"63",0.128
"Kuwait","KWT",2022,"64",0.126
"Kuwait","KWT",2022,"65",0.13
"Kuwait","KWT",2022,"66",0.135
"Kuwait","KWT",2022,"67",0.14
"Kuwait","KWT",2022,"68",0.145
"Kuwait","KWT",2022,"69",0.148
"Kuwait","KWT",2022,"70",0.152
"Kuwait","KWT",2022,"71",0.154
"Kuwait","KWT",2022,"72",0.157
"Kuwait","KWT",2022,"73",0.161
"Kuwait","KWT",2022,"74",0.166
"Kuwait","KWT",2022,"75",0.173
"Kuwait","KWT",2022,"76",0.182
"Kuwait","KWT",2022,"77",0.193
"Kuwait","KWT",2022,"78",0.205
"Kuwait","KWT",2022,"79",0.218
"Kuwait","KWT",2022,"80",0.233
"Kuwait","KWT",2022,"81",0.247
"Kuwait","KWT",2022,"82",0.256
"Kuwait","KWT",2022,"83",0.257
"Kuwait","KWT",2022,"84",0.247
"Kuwait","KWT",2022,"85",0.224
"Kuwait","KWT",2022,"86",0.193
"Kuwait","KWT",2022,"87",0.16
"Kuwait","KWT",2022,"88",0.129
"Kuwait","KWT",2022,"89",0.103
"Kuwait","KWT",2022,"90",0.084
"Kuwait","KWT",2022,"91",0.071
"Kuwait","KWT",2022,"92",0.058
"Kuwait","KWT",2022,"93",0.045
"Kuwait","KWT",2022,"94",0.033
"Kuwait","KWT",2022,"95",0.024
"Kuwait","KWT",2022,"96",0.018
"Kuwait","KWT",2022,"97",0.013
"Kuwait","KWT",2022,"98",0.009
"Kuwait","KWT",2022,"99",0.005
"Kuwait","KWT",2022,"100",0.005
"Kuwait","KWT",2023,"0",0.359
"Kuwait","KWT",2023,"1",0.032
"Kuwait","KWT",2023,"2",0.012
"Kuwait","KWT",2023,"3",0.011
"Kuwait","KWT",2023,"4",0.014
"Kuwait","KWT",2023,"5",0.015
"Kuwait","KWT",2023,"6",0.015
"Kuwait","KWT",2023,"7",0.013
"Kuwait","KWT",2023,"8",0.01
"Kuwait","KWT",2023,"9",0.009
"Kuwait","KWT",2023,"10",0.008
"Kuwait","KWT",2023,"11",0.008
"Kuwait","KWT",2023,"12",0.01
"Kuwait","KWT",2023,"13",0.011
"Kuwait","KWT",2023,"14",0.014
"Kuwait","KWT",2023,"15",0.016
"Kuwait","KWT",2023,"16",0.018
"Kuwait","KWT",2023,"17",0.019
"Kuwait","KWT",2023,"18",0.02
"Kuwait","KWT",2023,"19",0.021
"Kuwait","KWT",2023,"20",0.022
"Kuwait","KWT",2023,"21",0.024
"Kuwait","KWT",2023,"22",0.03
"Kuwait","KWT",2023,"23",0.041
"Kuwait","KWT",2023,"24",0.059
"Kuwait","KWT",2023,"25",0.083
"Kuwait","KWT",2023,"26",0.109
"Kuwait","KWT",2023,"27",0.127
"Kuwait","KWT",2023,"28",0.133
"Kuwait","KWT",2023,"29",0.127
"Kuwait","KWT",2023,"30",0.109
"Kuwait","KWT",2023,"31",0.089
"Kuwait","KWT",2023,"32",0.073
"Kuwait","KWT",2023,"33",0.062
"Kuwait","KWT",2023,"34",0.056
"Kuwait","KWT",2023,"35",0.055
"Kuwait","KWT",2023,"36",0.058
"Kuwait","KWT",2023,"37",0.063
"Kuwait","KWT",2023,"38",0.07
"Kuwait","KWT",2023,"39",0.075
"Kuwait","KWT",2023,"40",0.078
"Kuwait","KWT",2023,"41",0.077
"Kuwait","KWT",2023,"42",0.074
"Kuwait","KWT",2023,"43",0.071
"Kuwait","KWT",2023,"44",0.068
"Kuwait","KWT",2023,"45",0.066
"Kuwait","KWT",2023,"46",0.067
"Kuwait","KWT",2023,"47",0.07
"Kuwait","KWT",2023,"48",0.074
"Kuwait","KWT",2023,"49",0.08
"Kuwait","KWT",2023,"50",0.087
"Kuwait","KWT",2023,"51",0.094
"Kuwait","KWT",2023,"52",0.1
"Kuwait","KWT",2023,"53",0.104
"Kuwait","KWT",2023,"54",0.107
"Kuwait","KWT",2023,"55",0.107
"Kuwait","KWT",2023,"56",0.104
"Kuwait","KWT",2023,"57",0.1
"Kuwait","KWT",2023,"58",0.095
"Kuwait","KWT",2023,"59",0.09
"Kuwait","KWT",2023,"60",0.086
"Kuwait","KWT",2023,"61",0.083
"Kuwait","KWT",2023,"62",0.083
"Kuwait","KWT",2023,"63",0.085
"Kuwait","KWT",2023,"64",0.089
"Kuwait","KWT",2023,"65",0.095
"Kuwait","KWT",2023,"66",0.102
"Kuwait","KWT",2023,"67",0.109
"Kuwait","KWT",2023,"68",0.116
"Kuwait","KWT",2023,"69",0.124
"Kuwait","KWT",2023,"70",0.131
"Kuwait","KWT",2023,"71",0.139
"Kuwait","KWT",2023,"72",0.148
"Kuwait","KWT",2023,"73",0.157
"Kuwait","KWT",2023,"74",0.167
"Kuwait","KWT",2023,"75",0.179
"Kuwait","KWT",2023,"76",0.189
"Kuwait","KWT",2023,"77",0.196
"Kuwait","KWT",2023,"78",0.2
"Kuwait","KWT",2023,"79",0.201
"Kuwait","KWT",2023,"80",0.2
"Kuwait","KWT",2023,"81",0.197
"Kuwait","KWT",2023,"82",0.192
"Kuwait","KWT",2023,"83",0.187
"Kuwait","KWT",2023,"84",0.179
"Kuwait","KWT",2023,"85",0.17
"Kuwait","KWT",2023,"86",0.159
"Kuwait","KWT",2023,"87",0.146
"Kuwait","KWT",2023,"88",0.131
"Kuwait","KWT",2023,"89",0.116
"Kuwait","KWT",2023,"90",0.1
"Kuwait","KWT",2023,"91",0.084
"Kuwait","KWT",2023,"92",0.068
"Kuwait","KWT",2023,"93",0.055
"Kuwait","KWT",2023,"94",0.043
"Kuwait","KWT",2023,"95",0.035
"Kuwait","KWT",2023,"96",0.027
"Kuwait","KWT",2023,"97",0.02
"Kuwait","KWT",2023,"98",0.013
"Kuwait","KWT",2023,"99",0.008
"Kuwait","KWT",2023,"100",0.006
"Lebanon","LBN",2015,"0",1.413
"Lebanon","LBN",2015,"1",0.081
"Lebanon","LBN",2015,"2",0.063
"Lebanon","LBN",2015,"3",0.049
"Lebanon","LBN",2015,"4",0.038
"Lebanon","LBN",2015,"5",0.03
"Lebanon","LBN",2015,"6",0.025
"Lebanon","LBN",2015,"7",0.021
"Lebanon","LBN",2015,"8",0.019
"Lebanon","LBN",2015,"9",0.017
"Lebanon","LBN",2015,"10",0.017
"Lebanon","LBN",2015,"11",0.017
"Lebanon","LBN",2015,"12",0.018
"Lebanon","LBN",2015,"13",0.02
"Lebanon","LBN",2015,"14",0.023
"Lebanon","LBN",2015,"15",0.026
"Lebanon","LBN",2015,"16",0.031
"Lebanon","LBN",2015,"17",0.035
"Lebanon","LBN",2015,"18",0.04
"Lebanon","LBN",2015,"19",0.044
"Lebanon","LBN",2015,"20",0.047
"Lebanon","LBN",2015,"21",0.051
"Lebanon","LBN",2015,"22",0.053
"Lebanon","LBN",2015,"23",0.055
"Lebanon","LBN",2015,"24",0.056
"Lebanon","LBN",2015,"25",0.056
"Lebanon","LBN",2015,"26",0.056
"Lebanon","LBN",2015,"27",0.056
"Lebanon","LBN",2015,"28",0.056
"Lebanon","LBN",2015,"29",0.056
"Lebanon","LBN",2015,"30",0.058
"Lebanon","LBN",2015,"31",0.059
"Lebanon","LBN",2015,"32",0.06
"Lebanon","LBN",2015,"33",0.062
"Lebanon","LBN",2015,"34",0.064
"Lebanon","LBN",2015,"35",0.066
"Lebanon","LBN",2015,"36",0.069
"Lebanon","LBN",2015,"37",0.072
"Lebanon","LBN",2015,"38",0.075
"Lebanon","LBN",2015,"39",0.078
"Lebanon","LBN",2015,"40",0.084
"Lebanon","LBN",2015,"41",0.091
"Lebanon","LBN",2015,"42",0.1
"Lebanon","LBN",2015,"43",0.109
"Lebanon","LBN",2015,"44",0.12
"Lebanon","LBN",2015,"45",0.132
"Lebanon","LBN",2015,"46",0.146
"Lebanon","LBN",2015,"47",0.16
"Lebanon","LBN",2015,"48",0.176
"Lebanon","LBN",2015,"49",0.191
"Lebanon","LBN",2015,"50",0.207
"Lebanon","LBN",2015,"51",0.224
"Lebanon","LBN",2015,"52",0.241
"Lebanon","LBN",2015,"53",0.26
"Lebanon","LBN",2015,"54",0.28
"Lebanon","LBN",2015,"55",0.302
"Lebanon","LBN",2015,"56",0.325
"Lebanon","LBN",2015,"57",0.348
"Lebanon","LBN",2015,"58",0.371
"Lebanon","LBN",2015,"59",0.393
"Lebanon","LBN",2015,"60",0.414
"Lebanon","LBN",2015,"61",0.437
"Lebanon","LBN",2015,"62",0.463
"Lebanon","LBN",2015,"63",0.492
"Lebanon","LBN",2015,"64",0.517
"Lebanon","LBN",2015,"65",0.505
"Lebanon","LBN",2015,"66",0.486
"Lebanon","LBN",2015,"67",0.494
"Lebanon","LBN",2015,"68",0.502
"Lebanon","LBN",2015,"69",0.519
"Lebanon","LBN",2015,"70",0.539
"Lebanon","LBN",2015,"71",0.564
"Lebanon","LBN",2015,"72",0.593
"Lebanon","LBN",2015,"73",0.626
"Lebanon","LBN",2015,"74",0.664
"Lebanon","LBN",2015,"75",0.707
"Lebanon","LBN",2015,"76",0.755
"Lebanon","LBN",2015,"77",0.802
"Lebanon","LBN",2015,"78",0.84
"Lebanon","LBN",2015,"79",0.87
"Lebanon","LBN",2015,"80",0.897
"Lebanon","LBN",2015,"81",0.916
"Lebanon","LBN",2015,"82",0.922
"Lebanon","LBN",2015,"83",0.913
"Lebanon","LBN",2015,"84",0.887
"Lebanon","LBN",2015,"85",0.845
"Lebanon","LBN",2015,"86",0.788
"Lebanon","LBN",2015,"87",0.715
"Lebanon","LBN",2015,"88",0.628
"Lebanon","LBN",2015,"89",0.537
"Lebanon","LBN",2015,"90",0.451
"Lebanon","LBN",2015,"91",0.372
"Lebanon","LBN",2015,"92",0.296
"Lebanon","LBN",2015,"93",0.225
"Lebanon","LBN",2015,"94",0.164
"Lebanon","LBN",2015,"95",0.115
"Lebanon","LBN",2015,"96",0.076
"Lebanon","LBN",2015,"97",0.051
"Lebanon","LBN",2015,"98",0.037
"Lebanon","LBN",2015,"99",0.026
"Lebanon","LBN",2015,"100",0.041
"Lebanon","LBN",2016,"0",1.384
"Lebanon","LBN",2016,"1",0.076
"Lebanon","LBN",2016,"2",0.06
"Lebanon","LBN",2016,"3",0.047
"Lebanon","LBN",2016,"4",0.037
"Lebanon","LBN",2016,"5",0.03
"Lebanon","LBN",2016,"6",0.024
"Lebanon","LBN",2016,"7",0.02
"Lebanon","LBN",2016,"8",0.017
"Lebanon","LBN",2016,"9",0.016
"Lebanon","LBN",2016,"10",0.015
"Lebanon","LBN",2016,"11",0.016
"Lebanon","LBN",2016,"12",0.017
"Lebanon","LBN",2016,"13",0.019
"Lebanon","LBN",2016,"14",0.022
"Lebanon","LBN",2016,"15",0.025
"Lebanon","LBN",2016,"16",0.03
"Lebanon","LBN",2016,"17",0.034
"Lebanon","LBN",2016,"18",0.039
"Lebanon","LBN",2016,"19",0.043
"Lebanon","LBN",2016,"20",0.046
"Lebanon","LBN",2016,"21",0.048
"Lebanon","LBN",2016,"22",0.05
"Lebanon","LBN",2016,"23",0.051
"Lebanon","LBN",2016,"24",0.052
"Lebanon","LBN",2016,"25",0.053
"Lebanon","LBN",2016,"26",0.054
"Lebanon","LBN",2016,"27",0.054
"Lebanon","LBN",2016,"28",0.054
"Lebanon","LBN",2016,"29",0.054
"Lebanon","LBN",2016,"30",0.055
"Lebanon","LBN",2016,"31",0.057
"Lebanon","LBN",2016,"32",0.058
"Lebanon","LBN",2016,"33",0.06
"Lebanon","LBN",2016,"34",0.062
"Lebanon","LBN",2016,"35",0.064
"Lebanon","LBN",2016,"36",0.066
"Lebanon","LBN",2016,"37",0.069
"Lebanon","LBN",2016,"38",0.073
"Lebanon","LBN",2016,"39",0.076
"Lebanon","LBN",2016,"40",0.08
"Lebanon","LBN",2016,"41",0.086
"Lebanon","LBN",2016,"42",0.095
"Lebanon","LBN",2016,"43",0.104
"Lebanon","LBN",2016,"44",0.115
"Lebanon","LBN",2016,"45",0.127
"Lebanon","LBN",2016,"46",0.141
"Lebanon","LBN",2016,"47",0.155
"Lebanon","LBN",2016,"48",0.17
"Lebanon","LBN",2016,"49",0.185
"Lebanon","LBN",2016,"50",0.201
"Lebanon","LBN",2016,"51",0.217
"Lebanon","LBN",2016,"52",0.235
"Lebanon","LBN",2016,"53",0.254
"Lebanon","LBN",2016,"54",0.274
"Lebanon","LBN",2016,"55",0.297
"Lebanon","LBN",2016,"56",0.32
"Lebanon","LBN",2016,"57",0.343
"Lebanon","LBN",2016,"58",0.365
"Lebanon","LBN",2016,"59",0.387
"Lebanon","LBN",2016,"60",0.407
"Lebanon","LBN",2016,"61",0.429
"Lebanon","LBN",2016,"62",0.453
"Lebanon","LBN",2016,"63",0.483
"Lebanon","LBN",2016,"64",0.516
"Lebanon","LBN",2016,"65",0.548
"Lebanon","LBN",2016,"66",0.545
"Lebanon","LBN",2016,"67",0.537
"Lebanon","LBN",2016,"68",0.551
"Lebanon","LBN",2016,"69",0.564
"Lebanon","LBN",2016,"70",0.584
"Lebanon","LBN",2016,"71",0.595
"Lebanon","LBN",2016,"72",0.608
"Lebanon","LBN",2016,"73",0.638
"Lebanon","LBN",2016,"74",0.672
"Lebanon","LBN",2016,"75",0.711
"Lebanon","LBN",2016,"76",0.755
"Lebanon","LBN",2016,"77",0.805
"Lebanon","LBN",2016,"78",0.852
"Lebanon","LBN",2016,"79",0.888
"Lebanon","LBN",2016,"80",0.914
"Lebanon","LBN",2016,"81",0.934
"Lebanon","LBN",2016,"82",0.944
"Lebanon","LBN",2016,"83",0.938
"Lebanon","LBN",2016,"84",0.916
"Lebanon","LBN",2016,"85",0.876
"Lebanon","LBN",2016,"86",0.821
"Lebanon","LBN",2016,"87",0.753
"Lebanon","LBN",2016,"88",0.672
"Lebanon","LBN",2016,"89",0.581
"Lebanon","LBN",2016,"90",0.49
"Lebanon","LBN",2016,"91",0.405
"Lebanon","LBN",2016,"92",0.329
"Lebanon","LBN",2016,"93",0.256
"Lebanon","LBN",2016,"94",0.19
"Lebanon","LBN",2016,"95",0.134
"Lebanon","LBN",2016,"96",0.09
"Lebanon","LBN",2016,"97",0.058
"Lebanon","LBN",2016,"98",0.038
"Lebanon","LBN",2016,"99",0.026
"Lebanon","LBN",2016,"100",0.043
"Lebanon","LBN",2017,"0",1.345
"Lebanon","LBN",2017,"1",0.079
"Lebanon","LBN",2017,"2",0.063
"Lebanon","LBN",2017,"3",0.049
"Lebanon","LBN",2017,"4",0.039
"Lebanon","LBN",2017,"5",0.031
"Lebanon","LBN",2017,"6",0.025
"Lebanon","LBN",2017,"7",0.021
"Lebanon","LBN",2017,"8",0.018
"Lebanon","LBN",2017,"9",0.016
"Lebanon","LBN",2017,"10",0.015
"Lebanon","LBN",2017,"11",0.016
"Lebanon","LBN",2017,"12",0.016
"Lebanon","LBN",2017,"13",0.019
"Lebanon","LBN",2017,"14",0.022
"Lebanon","LBN",2017,"15",0.026
"Lebanon","LBN",2017,"16",0.031
"Lebanon","LBN",2017,"17",0.036
"Lebanon","LBN",2017,"18",0.041
"Lebanon","LBN",2017,"19",0.045
"Lebanon","LBN",2017,"20",0.049
"Lebanon","LBN",2017,"21",0.051
"Lebanon","LBN",2017,"22",0.052
"Lebanon","LBN",2017,"23",0.052
"Lebanon","LBN",2017,"24",0.053
"Lebanon","LBN",2017,"25",0.053
"Lebanon","LBN",2017,"26",0.054
"Lebanon","LBN",2017,"27",0.055
"Lebanon","LBN",2017,"28",0.055
"Lebanon","LBN",2017,"29",0.055
"Lebanon","LBN",2017,"30",0.056
"Lebanon","LBN",2017,"31",0.057
"Lebanon","LBN",2017,"32",0.059
"Lebanon","LBN",2017,"33",0.061
"Lebanon","LBN",2017,"34",0.063
"Lebanon","LBN",2017,"35",0.065
"Lebanon","LBN",2017,"36",0.067
"Lebanon","LBN",2017,"37",0.07
"Lebanon","LBN",2017,"38",0.073
"Lebanon","LBN",2017,"39",0.076
"Lebanon","LBN",2017,"40",0.08
"Lebanon","LBN",2017,"41",0.085
"Lebanon","LBN",2017,"42",0.092
"Lebanon","LBN",2017,"43",0.101
"Lebanon","LBN",2017,"44",0.112
"Lebanon","LBN",2017,"45",0.124
"Lebanon","LBN",2017,"46",0.138
"Lebanon","LBN",2017,"47",0.153
"Lebanon","LBN",2017,"48",0.168
"Lebanon","LBN",2017,"49",0.183
"Lebanon","LBN",2017,"50",0.198
"Lebanon","LBN",2017,"51",0.214
"Lebanon","LBN",2017,"52",0.232
"Lebanon","LBN",2017,"53",0.251
"Lebanon","LBN",2017,"54",0.271
"Lebanon","LBN",2017,"55",0.293
"Lebanon","LBN",2017,"56",0.317
"Lebanon","LBN",2017,"57",0.34
"Lebanon","LBN",2017,"58",0.363
"Lebanon","LBN",2017,"59",0.384
"Lebanon","LBN",2017,"60",0.405
"Lebanon","LBN",2017,"61",0.426
"Lebanon","LBN",2017,"62",0.449
"Lebanon","LBN",2017,"63",0.476
"Lebanon","LBN",2017,"64",0.509
"Lebanon","LBN",2017,"65",0.548
"Lebanon","LBN",2017,"66",0.585
"Lebanon","LBN",2017,"67",0.594
"Lebanon","LBN",2017,"68",0.596
"Lebanon","LBN",2017,"69",0.617
"Lebanon","LBN",2017,"70",0.636
"Lebanon","LBN",2017,"71",0.647
"Lebanon","LBN",2017,"72",0.646
"Lebanon","LBN",2017,"73",0.659
"Lebanon","LBN",2017,"74",0.688
"Lebanon","LBN",2017,"75",0.723
"Lebanon","LBN",2017,"76",0.763
"Lebanon","LBN",2017,"77",0.809
"Lebanon","LBN",2017,"78",0.859
"Lebanon","LBN",2017,"79",0.905
"Lebanon","LBN",2017,"80",0.937
"Lebanon","LBN",2017,"81",0.956
"Lebanon","LBN",2017,"82",0.967
"Lebanon","LBN",2017,"83",0.965
"Lebanon","LBN",2017,"84",0.945
"Lebanon","LBN",2017,"85",0.908
"Lebanon","LBN",2017,"86",0.854
"Lebanon","LBN",2017,"87",0.787
"Lebanon","LBN",2017,"88",0.711
"Lebanon","LBN",2017,"89",0.625
"Lebanon","LBN",2017,"90",0.532
"Lebanon","LBN",2017,"91",0.442
"Lebanon","LBN",2017,"92",0.36
"Lebanon","LBN",2017,"93",0.286
"Lebanon","LBN",2017,"94",0.218
"Lebanon","LBN",2017,"95",0.156
"Lebanon","LBN",2017,"96",0.107
"Lebanon","LBN",2017,"97",0.069
"Lebanon","LBN",2017,"98",0.043
"Lebanon","LBN",2017,"99",0.027
"Lebanon","LBN",2017,"100",0.045
"Lebanon","LBN",2018,"0",1.312
"Lebanon","LBN",2018,"1",0.08
"Lebanon","LBN",2018,"2",0.064
"Lebanon","LBN",2018,"3",0.051
"Lebanon","LBN",2018,"4",0.04
"Lebanon","LBN",2018,"5",0.032
"Lebanon","LBN",2018,"6",0.026
"Lebanon","LBN",2018,"7",0.022
"Lebanon","LBN",2018,"8",0.018
"Lebanon","LBN",2018,"9",0.017
"Lebanon","LBN",2018,"10",0.016
"Lebanon","LBN",2018,"11",0.016
"Lebanon","LBN",2018,"12",0.017
"Lebanon","LBN",2018,"13",0.018
"Lebanon","LBN",2018,"14",0.021
"Lebanon","LBN",2018,"15",0.024
"Lebanon","LBN",2018,"16",0.028
"Lebanon","LBN",2018,"17",0.032
"Lebanon","LBN",2018,"18",0.036
"Lebanon","LBN",2018,"19",0.039
"Lebanon","LBN",2018,"20",0.041
"Lebanon","LBN",2018,"21",0.042
"Lebanon","LBN",2018,"22",0.042
"Lebanon","LBN",2018,"23",0.041
"Lebanon","LBN",2018,"24",0.041
"Lebanon","LBN",2018,"25",0.041
"Lebanon","LBN",2018,"26",0.042
"Lebanon","LBN",2018,"27",0.042
"Lebanon","LBN",2018,"28",0.043
"Lebanon","LBN",2018,"29",0.044
"Lebanon","LBN",2018,"30",0.045
"Lebanon","LBN",2018,"31",0.046
"Lebanon","LBN",2018,"32",0.048
"Lebanon","LBN",2018,"33",0.05
"Lebanon","LBN",2018,"34",0.053
"Lebanon","LBN",2018,"35",0.056
"Lebanon","LBN",2018,"36",0.058
"Lebanon","LBN",2018,"37",0.061
"Lebanon","LBN",2018,"38",0.064
"Lebanon","LBN",2018,"39",0.068
"Lebanon","LBN",2018,"40",0.072
"Lebanon","LBN",2018,"41",0.077
"Lebanon","LBN",2018,"42",0.083
"Lebanon","LBN",2018,"43",0.091
"Lebanon","LBN",2018,"44",0.102
"Lebanon","LBN",2018,"45",0.113
"Lebanon","LBN",2018,"46",0.127
"Lebanon","LBN",2018,"47",0.142
"Lebanon","LBN",2018,"48",0.157
"Lebanon","LBN",2018,"49",0.173
"Lebanon","LBN",2018,"50",0.19
"Lebanon","LBN",2018,"51",0.206
"Lebanon","LBN",2018,"52",0.223
"Lebanon","LBN",2018,"53",0.242
"Lebanon","LBN",2018,"54",0.263
"Lebanon","LBN",2018,"55",0.285
"Lebanon","LBN",2018,"56",0.308
"Lebanon","LBN",2018,"57",0.331
"Lebanon","LBN",2018,"58",0.354
"Lebanon","LBN",2018,"59",0.376
"Lebanon","LBN",2018,"60",0.398
"Lebanon","LBN",2018,"61",0.419
"Lebanon","LBN",2018,"62",0.442
"Lebanon","LBN",2018,"63",0.467
"Lebanon","LBN",2018,"64",0.497
"Lebanon","LBN",2018,"65",0.534
"Lebanon","LBN",2018,"66",0.577
"Lebanon","LBN",2018,"67",0.62
"Lebanon","LBN",2018,"68",0.641
"Lebanon","LBN",2018,"69",0.657
"Lebanon","LBN",2018,"70",0.686
"Lebanon","LBN",2018,"71",0.7
"Lebanon","LBN",2018,"72",0.701
"Lebanon","LBN",2018,"73",0.698
"Lebanon","LBN",2018,"74",0.71
"Lebanon","LBN",2018,"75",0.74
"Lebanon","LBN",2018,"76",0.776
"Lebanon","LBN",2018,"77",0.817
"Lebanon","LBN",2018,"78",0.863
"Lebanon","LBN",2018,"79",0.912
"Lebanon","LBN",2018,"80",0.955
"Lebanon","LBN",2018,"81",0.98
"Lebanon","LBN",2018,"82",0.989
"Lebanon","LBN",2018,"83",0.988
"Lebanon","LBN",2018,"84",0.972
"Lebanon","LBN",2018,"85",0.937
"Lebanon","LBN",2018,"86",0.885
"Lebanon","LBN",2018,"87",0.819
"Lebanon","LBN",2018,"88",0.743
"Lebanon","LBN",2018,"89",0.66
"Lebanon","LBN",2018,"90",0.572
"Lebanon","LBN",2018,"91",0.48
"Lebanon","LBN",2018,"92",0.392
"Lebanon","LBN",2018,"93",0.313
"Lebanon","LBN",2018,"94",0.242
"Lebanon","LBN",2018,"95",0.179
"Lebanon","LBN",2018,"96",0.124
"Lebanon","LBN",2018,"97",0.081
"Lebanon","LBN",2018,"98",0.051
"Lebanon","LBN",2018,"99",0.03
"Lebanon","LBN",2018,"100",0.047
"Lebanon","LBN",2019,"0",1.288
"Lebanon","LBN",2019,"1",0.08
"Lebanon","LBN",2019,"2",0.063
"Lebanon","LBN",2019,"3",0.05
"Lebanon","LBN",2019,"4",0.04
"Lebanon","LBN",2019,"5",0.032
"Lebanon","LBN",2019,"6",0.026
"Lebanon","LBN",2019,"7",0.022
"Lebanon","LBN",2019,"8",0.019
"Lebanon","LBN",2019,"9",0.017
"Lebanon","LBN",2019,"10",0.016
"Lebanon","LBN",2019,"11",0.016
"Lebanon","LBN",2019,"12",0.017
"Lebanon","LBN",2019,"13",0.018
"Lebanon","LBN",2019,"14",0.021
"Lebanon","LBN",2019,"15",0.024
"Lebanon","LBN",2019,"16",0.028
"Lebanon","LBN",2019,"17",0.032
"Lebanon","LBN",2019,"18",0.036
"Lebanon","LBN",2019,"19",0.039
"Lebanon","LBN",2019,"20",0.04
"Lebanon","LBN",2019,"21",0.041
"Lebanon","LBN",2019,"22",0.041
"Lebanon","LBN",2019,"23",0.04
"Lebanon","LBN",2019,"24",0.039
"Lebanon","LBN",2019,"25",0.038
"Lebanon","LBN",2019,"26",0.038
"Lebanon","LBN",2019,"27",0.038
"Lebanon","LBN",2019,"28",0.039
"Lebanon","LBN",2019,"29",0.04
"Lebanon","LBN",2019,"30",0.041
"Lebanon","LBN",2019,"31",0.042
"Lebanon","LBN",2019,"32",0.044
"Lebanon","LBN",2019,"33",0.046
"Lebanon","LBN",2019,"34",0.049
"Lebanon","LBN",2019,"35",0.052
"Lebanon","LBN",2019,"36",0.055
"Lebanon","LBN",2019,"37",0.058
"Lebanon","LBN",2019,"38",0.061
"Lebanon","LBN",2019,"39",0.064
"Lebanon","LBN",2019,"40",0.068
"Lebanon","LBN",2019,"41",0.073
"Lebanon","LBN",2019,"42",0.078
"Lebanon","LBN",2019,"43",0.085
"Lebanon","LBN",2019,"44",0.095
"Lebanon","LBN",2019,"45",0.106
"Lebanon","LBN",2019,"46",0.119
"Lebanon","LBN",2019,"47",0.133
"Lebanon","LBN",2019,"48",0.149
"Lebanon","LBN",2019,"49",0.165
"Lebanon","LBN",2019,"50",0.183
"Lebanon","LBN",2019,"51",0.2
"Lebanon","LBN",2019,"52",0.218
"Lebanon","LBN",2019,"53",0.237
"Lebanon","LBN",2019,"54",0.257
"Lebanon","LBN",2019,"55",0.278
"Lebanon","LBN",2019,"56",0.301
"Lebanon","LBN",2019,"57",0.323
"Lebanon","LBN",2019,"58",0.346
"Lebanon","LBN",2019,"59",0.369
"Lebanon","LBN",2019,"60",0.391
"Lebanon","LBN",2019,"61",0.413
"Lebanon","LBN",2019,"62",0.436
"Lebanon","LBN",2019,"63",0.461
"Lebanon","LBN",2019,"64",0.489
"Lebanon","LBN",2019,"65",0.522
"Lebanon","LBN",2019,"66",0.561
"Lebanon","LBN",2019,"67",0.606
"Lebanon","LBN",2019,"68",0.655
"Lebanon","LBN",2019,"69",0.69
"Lebanon","LBN",2019,"70",0.722
"Lebanon","LBN",2019,"71",0.752
"Lebanon","LBN",2019,"72",0.76
"Lebanon","LBN",2019,"73",0.759
"Lebanon","LBN",2019,"74",0.753
"Lebanon","LBN",2019,"75",0.764
"Lebanon","LBN",2019,"76",0.795
"Lebanon","LBN",2019,"77",0.831
"Lebanon","LBN",2019,"78",0.872
"Lebanon","LBN",2019,"79",0.916
"Lebanon","LBN",2019,"80",0.963
"Lebanon","LBN",2019,"81",0.999
"Lebanon","LBN",2019,"82",1.014
"Lebanon","LBN",2019,"83",1.011
"Lebanon","LBN",2019,"84",0.995
"Lebanon","LBN",2019,"85",0.964
"Lebanon","LBN",2019,"86",0.914
"Lebanon","LBN",2019,"87",0.849
"Lebanon","LBN",2019,"88",0.773
"Lebanon","LBN",2019,"89",0.691
"Lebanon","LBN",2019,"90",0.605
"Lebanon","LBN",2019,"91",0.516
"Lebanon","LBN",2019,"92",0.426
"Lebanon","LBN",2019,"93",0.341
"Lebanon","LBN",2019,"94",0.265
"Lebanon","LBN",2019,"95",0.2
"Lebanon","LBN",2019,"96",0.142
"Lebanon","LBN",2019,"97",0.095
"Lebanon","LBN",2019,"98",0.06
"Lebanon","LBN",2019,"99",0.036
